"State.UnionTerritory","Date","Day","Confirmed","Cured","Deaths"
"Gujarat","01/05/20",93,4395,613,214
"Haryana","01/05/20",93,313,209,3
"Himachal Pradesh","01/05/20",93,40,28,1
"Jammu and Kashmir","01/05/20",93,614,216,8
"Jharkhand","01/05/20",93,109,20,3
"Karnataka","01/05/20",93,565,229,21
"Kerala","01/05/20",93,497,383,4
"Ladakh","01/05/20",93,22,16,0
"Madhya Pradesh","01/05/20",93,2660,482,137
"Maharashtra","01/05/20",93,10498,1773,459
"Manipur","01/05/20",93,2,2,0
"Meghalaya","01/05/20",93,12,0,1
"Mizoram","01/05/20",93,1,0,0
"Nagaland","01/05/20",93,0,0,0
"Odisha","01/05/20",93,142,39,1
"Puducherry","01/05/20",93,8,5,0
"Punjab","01/05/20",93,357,90,19
"Rajasthan","01/05/20",93,2584,836,58
"Tamil Nadu","01/05/20",93,2323,1258,27
"Telengana","01/05/20",93,1038,397,26
"Tripura","01/05/20",93,2,2,0
"Uttar Pradesh","01/05/20",93,2203,513,39
"Uttarakhand","01/05/20",93,57,36,0
"West Bengal","01/05/20",93,795,139,33
